,id,host_since,city_y,property_type,log_price,review_scores_rating
834,16533580,2016-03-09,Los Angeles,House,4.4998096703302615,97.0
11317,14693893,2016-03-09,Rosemead,House,3.80666248977032,90.0
8931,7086310,2016-03-09,Los Angeles,House,5.298317366548036,100.0
11189,12467639,2016-03-09,Los Angeles,House,4.605170185988092,99.0
7736,21042065,2016-03-10,Los Angeles,Apartment,4.787491742782046,97.0
14356,12834648,2016-03-10,Los Angeles,Apartment,4.976733742420574,100.0
12358,20075960,2016-03-10,Los Angeles,Apartment,4.174387269895637,92.0
2573,14357462,2016-03-10,Alhambra,Townhouse,3.8918202981106265,83.0
619,6195564,2016-03-10,Los Angeles,Apartment,5.3706380281276624,100.0
16940,17848125,2016-03-10,Los Angeles,Apartment,5.0751738152338275,95.0
12824,6784423,2016-03-11,Burbank,Apartment,4.174387269895637,95.0
10631,15649127,2016-03-11,Los Angeles,House,5.010635294096256,96.0
9038,20155597,2016-03-11,Burbank,Apartment,4.060443010546419,95.0
13989,842772,2016-03-11,Los Angeles,Apartment,5.105945473900579,60.0
10999,4622994,2016-03-11,Los Angeles,Apartment,3.871201010907892,100.0
8569,12903958,2016-03-11,Los Angeles,Apartment,3.737669618283368,100.0
20226,3715824,2016-03-11,Los Angeles,House,4.0943445622220995,97.0
15265,515430,2016-03-12,Los Angeles,House,4.174387269895637,100.0
10209,15859982,2016-03-12,Redondo Beach,House,4.394449154672439,100.0
1407,2969630,2016-03-12,Los Angeles,Apartment,3.912023005428147,88.0
8847,14784440,2016-03-12,Los Angeles,House,4.248495242049359,99.0
10082,985730,2016-03-12,Los Angeles,Apartment,4.532599493153255,100.0
5652,38579,2016-03-12,Los Angeles,Apartment,4.553876891600541,95.0
75,15146022,2016-03-12,Lomita,House,5.991464547107983,93.0
12130,3208642,2016-03-12,Los Angeles,Apartment,3.49650756146648,88.0
12651,8338312,2016-03-12,Redondo Beach,House,4.59511985013459,99.0
9385,13514229,2016-03-12,Los Angeles,Apartment,5.293304824724492,100.0
8176,10707035,2016-03-12,Los Angeles,House,6.376726947898628,96.0
18549,19065795,2016-03-12,Stevenson Ranch,Apartment,3.912023005428147,82.0
15141,8336042,2016-03-13,Venice,House,4.859812404361672,98.0
21759,2271637,2016-03-13,Long Beach,House,3.6635616461296463,100.0
1554,6481685,2016-03-13,Hawthorne,House,4.442651256490317,94.0
10015,5945820,2016-03-13,Beverly Hills,Apartment,4.653960350157523,100.0
21506,18094812,2016-03-13,Los Angeles,Apartment,4.4998096703302615,96.0
11797,6638446,2016-03-13,Long Beach,House,3.8918202981106265,100.0
14793,9897418,2016-03-13,Long Beach,House,4.48863636973214,100.0
18774,13292827,2016-03-13,Los Angeles,Apartment,4.31748811353631,92.0
14365,4538901,2016-03-13,Los Angeles,Apartment,4.007333185232471,100.0
4230,7823524,2016-03-13,Los Angeles,Apartment,4.4998096703302615,98.0
13410,8339618,2016-03-14,Tarzana,House,5.703782474656202,94.0
19858,914594,2016-03-14,Los Angeles,House,3.555348061489413,95.0
14829,12539250,2016-03-14,Los Angeles,Apartment,4.248495242049359,95.0
5574,16113950,2016-03-14,Arcadia,House,4.787491742782046,100.0
2835,13602433,2016-03-14,Los Angeles,House,3.912023005428147,96.0
13146,4086088,2016-03-14,Los Angeles,Apartment,4.262679877041316,99.0
15022,3094942,2016-03-14,Los Angeles,Apartment,4.454347296253506,96.0
3632,7023818,2016-03-14,Los Angeles,Apartment,4.454347296253506,98.0
191,4776065,2016-03-14,Los Angeles,House,3.80666248977032,98.0
239,3441311,2016-03-14,Arcadia,Apartment,5.1929568508902095,92.0
17095,17845588,2016-03-14,Los Angeles,House,4.007333185232471,94.0
5537,6246314,2016-03-14,Los Angeles,House,6.09807428216624,94.0
4340,10786240,2016-03-14,Los Angeles,Apartment,5.4380793089231965,97.0
559,16339746,2016-03-14,Los Angeles,House,3.912023005428147,97.0
13807,16723252,2016-03-14,Los Angeles,Apartment,4.31748811353631,87.0
2018,17144905,2016-03-15,Redondo Beach,House,4.74493212836325,80.0
11965,9133627,2016-03-15,Rowland Heights,Apartment,4.59511985013459,100.0
2806,14984718,2016-03-15,Los Angeles,House,4.787491742782046,100.0
12289,11146518,2016-03-15,Lawndale,House,4.74493212836325,96.0
21976,17046119,2016-03-15,Rowland Heights,Apartment,4.7791234931115305,80.0
16226,15788528,2016-03-15,Glendale,House,3.912023005428147,93.0
16697,12134627,2016-03-15,Malibu,Apartment,5.003946305945459,95.0
16314,14785316,2016-03-15,Studio City,House,6.1092475827643655,100.0
16663,13266833,2016-03-15,Los Angeles,House,6.883462586413093,96.0
17689,4986752,2016-03-15,North Hollywood,House,4.007333185232471,94.0
56,11190379,2016-03-15,Rowland Heights,Apartment,4.691347882229144,100.0
9003,12347698,2016-03-15,Los Angeles,Apartment,3.688879454113936,99.0
21749,9312104,2016-03-16,Los Angeles,Apartment,5.0238805208462765,80.0
17086,19550212,2016-03-16,Agoura Hills,Apartment,5.298317366548036,100.0
22101,6044620,2016-03-16,Los Angeles,Apartment,4.787491742782046,88.0
16150,11399265,2016-03-16,North Hollywood,Apartment,4.0943445622220995,100.0
6793,3992022,2016-03-16,San Gabriel,Apartment,4.07753744390572,95.0
20233,7810276,2016-03-16,Los Angeles,Apartment,4.30406509320417,95.0
5843,80700,2016-03-16,Long Beach,Apartment,3.9889840465642745,99.0
16551,15161227,2016-03-16,Beverly Hills,Apartment,4.605170185988092,100.0
17354,11787179,2016-03-16,Whittier,House,5.6524891802686525,98.0
12734,19996524,2016-03-16,Los Angeles,Apartment,4.02535169073515,89.0
21965,12658933,2016-03-17,Los Angeles,Apartment,5.003946305945459,93.0
4909,18669935,2016-03-17,Los Angeles,Condominium,6.659293919683638,94.0
16505,5364814,2016-03-17,Playa Del Rey,Apartment,5.010635294096256,100.0
5654,1919647,2016-03-17,Pacific Palisades,House,5.393627546352364,100.0
13537,7743287,2016-03-17,San Gabriel,Townhouse,3.912023005428147,95.0
12966,6054194,2016-03-17,Panorama City,Apartment,3.4011973816621555,91.0
16546,9119021,2016-03-17,Azusa,Townhouse,3.49650756146648,96.0
11445,6371373,2016-03-17,Los Angeles,Apartment,4.31748811353631,96.0
12917,4725251,2016-03-17,San Gabriel,Townhouse,4.248495242049359,95.0
9693,17593977,2016-03-17,Los Angeles,Apartment,4.59511985013459,95.0
10909,17481615,2016-03-18,Reseda,House,4.248495242049359,93.0
13532,826075,2016-03-18,Venice,Apartment,4.4067192472642525,100.0
4572,16427669,2016-03-18,Los Angeles,House,4.48863636973214,98.0
18769,1291245,2016-03-18,Pasadena,Apartment,4.442651256490317,100.0
986,14933829,2016-03-18,Rowland Heights,House,4.8283137373023015,100.0
19895,20786030,2016-03-18,Pico Rivera,House,3.8918202981106265,100.0
2449,13079659,2016-03-18,Los Angeles,Apartment,4.043051267834549,97.0
9319,16095603,2016-03-18,Los Angeles,Apartment,4.787491742782046,96.0
7423,11575453,2016-03-18,Los Angeles,Apartment,4.59511985013459,80.0
16078,288213,2016-03-18,Los Angeles,Loft,5.105945473900579,96.0
2601,6748124,2016-03-18,Rowland Heights,House,3.912023005428147,93.0
19313,16070116,2016-03-18,Los Angeles,Guesthouse,4.74493212836325,100.0
3124,1570117,2016-03-18,Los Angeles,Apartment,5.043425116919247,95.0
5920,5708593,2016-03-18,Reseda,House,4.8283137373023015,98.0
9402,15788478,2016-03-18,Los Angeles,Townhouse,4.158883083359672,96.0
15124,850324,2016-03-18,Los Angeles,Apartment,4.787491742782046,100.0
10296,8864262,2016-03-18,Los Angeles,Apartment,5.298317366548036,96.0
5107,13157813,2016-03-18,San Pedro,Other,4.8283137373023015,99.0
7675,7125107,2016-03-18,Los Angeles,Condominium,4.30406509320417,99.0
6187,16160621,2016-03-19,Los Angeles,House,4.7791234931115305,100.0
1780,15834020,2016-03-19,Valencia,Apartment,3.8918202981106265,96.0
5427,13060424,2016-03-19,Santa Monica,House,4.727387818712341,82.0
18007,20705547,2016-03-19,Los Angeles,House,5.010635294096256,100.0
19454,11927345,2016-03-19,Los Angeles,Apartment,4.382026634673881,95.0
18507,345430,2016-03-20,Los Angeles,House,5.6167710976665735,96.0
13611,5192219,2016-03-20,Duarte,House,4.174387269895637,92.0
17901,253590,2016-03-20,Santa Monica,House,5.010635294096256,100.0
10133,7731258,2016-03-20,Los Angeles,House,3.80666248977032,96.0
2950,7393920,2016-03-20,Los Angeles,House,4.382026634673881,95.0
20551,15275407,2016-03-21,Los Angeles,House,4.553876891600541,94.0
9270,7860743,2016-03-21,Pasadena,Apartment,4.442651256490317,99.0
8832,15052895,2016-03-21,Los Angeles,Dorm,2.7080502011022096,88.0
16689,392794,2016-03-21,Los Angeles,House,2.7080502011022096,85.0
6311,16946246,2016-03-21,Los Angeles,House,2.7080502011022096,89.0
8960,3874726,2016-03-21,Los Angeles,Dorm,2.7080502011022096,88.0
16948,20964409,2016-03-21,Los Angeles,House,2.7080502011022096,89.0
5336,2883143,2016-03-21,Los Angeles,Dorm,2.7080502011022096,91.0
20879,2396340,2016-03-21,Los Angeles,House,2.7080502011022096,89.0
17004,6059738,2016-03-21,Los Angeles,House,4.442651256490317,97.0
17984,12055084,2016-03-21,Los Angeles,Dorm,2.7080502011022096,89.0
13836,6072316,2016-03-21,Los Angeles,Dorm,2.7080502011022096,84.0
1949,7307359,2016-03-21,Los Angeles,Dorm,2.7080502011022096,88.0
20078,14651242,2016-03-21,Los Angeles,Apartment,2.7080502011022096,83.0
17670,15963447,2016-03-21,Santa Monica,Apartment,5.010635294096256,100.0
7549,2237591,2016-03-21,Los Angeles,Apartment,4.700480365792417,99.0
11347,20552265,2016-03-21,Los Angeles,Apartment,4.454347296253506,100.0
7793,1907152,2016-03-21,Los Angeles,Dorm,2.7080502011022096,85.0
11190,14552659,2016-03-21,Los Angeles,House,2.7080502011022096,89.0
1308,18614053,2016-03-21,Los Angeles,Dorm,2.7080502011022096,87.0
14520,18423958,2016-03-21,Los Angeles,House,2.7080502011022096,86.0
1505,3961773,2016-03-21,Los Angeles,Dorm,2.7080502011022096,87.0
21104,4785105,2016-03-22,North Hollywood,House,3.951243718581428,100.0
6811,4662784,2016-03-22,Los Angeles,House,4.59511985013459,99.0
13881,14489820,2016-03-22,Woodland Hills,House,4.653960350157523,99.0
2592,11910497,2016-03-22,Lancaster,House,3.80666248977032,96.0
6660,17589010,2016-03-22,Los Angeles,Apartment,4.605170185988092,100.0
401,18211687,2016-03-22,Los Angeles,House,4.48863636973214,100.0
11998,7951281,2016-03-22,El Monte,Apartment,5.1647859739235145,75.0
14581,5870127,2016-03-22,Los Angeles,House,4.605170185988092,99.0
8644,20171412,2016-03-23,Los Angeles,Apartment,5.068904202220232,92.0
21268,18024077,2016-03-23,Los Angeles,Apartment,4.836281906951479,98.0
5522,14640609,2016-03-23,Hermosa Beach,Apartment,5.298317366548036,96.0
9389,17795712,2016-03-23,Hermosa Beach,Apartment,5.5012582105447265,80.0
9093,11480280,2016-03-23,Los Angeles,Apartment,4.31748811353631,100.0
21996,3951270,2016-03-23,Hermosa Beach,Apartment,5.010635294096256,98.0
91,9571665,2016-03-23,Studio City,House,4.8283137373023015,100.0
6761,16061802,2016-03-23,Pomona,House,4.007333185232471,89.0
6639,9937434,2016-03-23,Hermosa Beach,Apartment,4.976733742420574,60.0
1103,16600533,2016-03-23,Los Angeles,Apartment,4.9126548857360515,100.0
475,13033732,2016-03-23,Hermosa Beach,Apartment,5.247024072160486,100.0
3926,10517359,2016-03-23,Long Beach,Apartment,5.010635294096256,100.0
1469,9609356,2016-03-23,San Dimas,Townhouse,4.31748811353631,98.0
16289,20970652,2016-03-23,Los Angeles,House,3.970291913552122,97.0
11619,11553908,2016-03-23,Beverly Hills,House,5.010635294096256,100.0
11768,4738087,2016-03-23,Calabasas,House,4.90527477843843,99.0
2076,10339306,2016-03-23,Signal Hill,House,5.703782474656202,97.0
10548,11696214,2016-03-23,Hermosa Beach,Apartment,4.976733742420574,90.0
13402,10494257,2016-03-23,Beverly Hills,House,5.010635294096256,20.0
9941,4956293,2016-03-23,Santa Monica,Apartment,4.997212273764115,90.0
2852,19172876,2016-03-23,Pomona,House,4.8283137373023015,90.0
3155,1086598,2016-03-23,Hermosa Beach,Apartment,5.6167710976665735,95.0
11462,17330546,2016-03-23,Los Angeles,Apartment,4.59511985013459,95.0
9102,10149851,2016-03-24,Los Angeles,Apartment,4.4998096703302615,96.0
11955,11571063,2016-03-24,Venice,Apartment,4.976733742420574,95.0
15175,17608648,2016-03-24,Sunland,Bed & Breakfast,4.31748811353631,100.0
19669,9548935,2016-03-24,Los Angeles,Apartment,4.59511985013459,96.0
18719,10042932,2016-03-24,Los Angeles,Apartment,4.31748811353631,90.0
9489,21227973,2016-03-24,Sunland,Camper/RV,4.442651256490317,97.0
14575,20817888,2016-03-24,Hacienda Heights,House,4.59511985013459,90.0
765,16603312,2016-03-24,Los Angeles,Apartment,4.4998096703302615,91.0
8666,19951032,2016-03-24,San Gabriel,House,3.555348061489413,88.0
14825,6202232,2016-03-24,Los Angeles,House,5.631211781821365,96.0
7228,6536702,2016-03-24,Los Angeles,Loft,5.666426688112433,88.0
7302,9211534,2016-03-24,North Hollywood,Condominium,5.556828061699537,96.0
18735,11693066,2016-03-25,Monterey Park,House,3.80666248977032,93.0
13220,14936974,2016-03-25,Los Angeles,Apartment,5.003946305945459,91.0
1627,2748493,2016-03-25,Los Angeles,House,4.653960350157523,99.0
2674,7069743,2016-03-25,Redondo Beach,Townhouse,4.700480365792417,100.0
20228,5851586,2016-03-25,Studio City,Apartment,4.787491742782046,100.0
2350,6523893,2016-03-25,Glendale,House,3.912023005428147,97.0
2927,13248908,2016-03-25,Venice,Apartment,4.867534450455582,88.0
12978,16530962,2016-03-25,Venice,Apartment,5.0751738152338275,87.0
10390,19438695,2016-03-25,Beverly Hills,Apartment,4.248495242049359,98.0
9330,7365783,2016-03-25,Los Angeles,Apartment,3.912023005428147,95.0
13150,18343134,2016-03-26,West Hollywood,Apartment,4.672828834461906,100.0
9125,9757277,2016-03-26,Los Angeles,House,4.007333185232471,97.0
13957,11207956,2016-03-26,Glendale,House,4.59511985013459,91.0
10409,13433094,2016-03-26,Glendale,House,5.666426688112433,100.0
19446,2568000,2016-03-27,Pasadena,House,5.521460917862246,100.0
2475,2055802,2016-03-27,Los Angeles,Apartment,4.787491742782046,100.0
14556,10425572,2016-03-27,Pomona,House,4.174387269895637,97.0
11716,20842166,2016-03-27,Santa Monica,Apartment,4.787491742782046,93.0
6138,16912472,2016-03-27,Pasadena,Apartment,5.010635294096256,100.0
6245,19423386,2016-03-27,Reseda,House,3.912023005428147,100.0
11201,15220143,2016-03-27,Diamond Bar,House,4.0943445622220995,100.0
6718,6120375,2016-03-27,Los Angeles,Apartment,4.890349128221754,100.0
14011,8737645,2016-03-27,Los Angeles,Apartment,5.521460917862246,100.0
6317,2953058,2016-03-27,San Gabriel,Apartment,4.787491742782046,92.0
3516,2842757,2016-03-27,Diamond Bar,House,4.0943445622220995,96.0
2541,16023497,2016-03-27,Marina Del Rey,Apartment,5.356586274672011,100.0
19903,13252358,2016-03-27,Los Angeles,Apartment,3.737669618283368,80.0
15280,18180957,2016-03-28,Venice,Apartment,5.010635294096256,92.0
5104,247667,2016-03-28,Los Angeles,Apartment,4.0943445622220995,99.0
9563,20718077,2016-03-28,Los Angeles,Apartment,4.07753744390572,95.0
5438,19856899,2016-03-28,Arcadia,House,4.3694478524670215,96.0
8590,5212321,2016-03-28,Venice,Apartment,5.393627546352364,85.0
1972,20623243,2016-03-28,Los Angeles,Apartment,5.1298987149230735,87.0
13753,18857290,2016-03-28,Los Angeles,Apartment,4.8283137373023015,100.0
8376,14040041,2016-03-28,Arcadia,House,4.174387269895637,98.0
11582,20903325,2016-03-28,Los Angeles,Apartment,5.068904202220232,82.0
15892,17346085,2016-03-28,Venice,Apartment,4.90527477843843,90.0
6898,9157140,2016-03-28,Venice,Apartment,5.4380793089231965,84.0
2238,17638265,2016-03-28,Canoga Park,House,3.80666248977032,84.0
3208,6269027,2016-03-28,Los Angeles,Apartment,4.770684624465665,98.0
6700,271660,2016-03-28,Burbank,Apartment,3.912023005428147,92.0
792,19593585,2016-03-28,Glendale,Bed & Breakfast,4.605170185988092,80.0
20223,546504,2016-03-28,Los Angeles,Apartment,3.951243718581428,96.0
6908,1122014,2016-03-28,Venice,Apartment,5.010635294096256,96.0
10496,2295228,2016-03-28,Canoga Park,House,3.6635616461296463,94.0
15969,1145104,2016-03-28,Los Angeles,Apartment,3.80666248977032,95.0
15377,12630490,2016-03-29,Marina Del Rey,Apartment,4.4998096703302615,100.0
13366,12795006,2016-03-29,Los Angeles,Bungalow,4.0943445622220995,100.0
14977,9795890,2016-03-29,Los Angeles,Apartment,4.276666119016055,90.0
12749,18546318,2016-03-29,Los Angeles,House,4.3694478524670215,100.0
17360,13113906,2016-03-29,Los Angeles,House,4.442651256490317,100.0
3410,2872420,2016-03-29,Van Nuys,Apartment,5.0751738152338275,100.0
2971,6416763,2016-03-29,Los Angeles,Apartment,4.0943445622220995,100.0
13450,19289288,2016-03-29,Los Angeles,Apartment,4.59511985013459,80.0
7255,9695052,2016-03-29,Los Angeles,Apartment,3.58351893845611,80.0
19874,9477823,2016-03-30,Los Angeles,Apartment,5.010635294096256,100.0
12854,18396365,2016-03-30,Los Angeles,Apartment,4.941642422609304,100.0
173,4701058,2016-03-30,Winnetka,House,3.912023005428147,93.0
2803,15205863,2016-03-30,Venice,Loft,4.8283137373023015,96.0
4039,15581887,2016-03-30,Long Beach,Apartment,4.770684624465665,97.0
17226,12189925,2016-03-30,North Hollywood,Apartment,4.0943445622220995,94.0
14733,11122042,2016-03-30,North Hollywood,House,4.8283137373023015,83.0
12516,14340142,2016-03-30,West Hollywood,Apartment,4.8283137373023015,96.0
4796,156321,2016-03-30,North Hollywood,Apartment,4.0943445622220995,97.0
17070,17588880,2016-03-31,Playa Del Rey,Apartment,5.521460917862246,100.0
19935,525672,2016-03-31,Agoura Hills,House,4.248495242049359,97.0
19530,6048412,2016-03-31,Santa Monica,House,5.746203190540153,100.0
11395,1702032,2016-03-31,Los Angeles,Apartment,5.298317366548036,88.0
4624,2209835,2016-03-31,Los Angeles,Apartment,5.1647859739235145,93.0
15591,15624769,2016-03-31,Los Angeles,Apartment,4.5217885770490405,99.0
3200,138244,2016-03-31,Los Angeles,Apartment,4.867534450455582,76.0
11832,4772857,2016-03-31,Redondo Beach,House,4.07753744390572,92.0
5871,5117701,2016-03-31,Long Beach,Apartment,4.23410650459726,99.0
8648,17728793,2016-03-31,Santa Monica,Condominium,3.8918202981106265,100.0
2258,4039789,2016-03-31,Los Angeles,House,5.937536205082426,98.0
14945,1003048,2016-03-31,Playa Vista,Apartment,5.521460917862246,70.0
2813,18777549,2016-03-31,Los Angeles,Apartment,5.298317366548036,93.0
16086,2788894,2016-03-31,Manhattan Beach,House,4.976733742420574,97.0
3610,13980926,2016-03-31,North Hollywood,House,4.51085950651685,90.0
11379,18661261,2016-03-31,Los Angeles,Apartment,4.867534450455582,85.0
21640,11673194,2016-03-31,Los Angeles,Apartment,5.857933154483459,88.0
16483,10140164,2016-04-01,Beverly Hills,Apartment,5.298317366548036,90.0
4417,311259,2016-04-01,Santa Monica,Apartment,4.174387269895637,83.0
19144,1602551,2016-04-01,Los Angeles,House,4.787491742782046,95.0
8576,2587143,2016-04-01,Beverly Hills,Apartment,4.174387269895637,86.0
12555,7289178,2016-04-01,Walnut,House,5.187385805840755,94.0
20186,6555395,2016-04-01,Beverly Hills,Apartment,5.298317366548036,77.0
12003,16416650,2016-04-01,Los Angeles,Apartment,4.867534450455582,93.0
104,4833294,2016-04-01,Beverly Hills,Apartment,5.1929568508902095,90.0
21003,18449966,2016-04-01,Walnut,House,4.59511985013459,100.0
21979,19979480,2016-04-01,Los Angeles,Apartment,4.804021044733257,98.0
8214,9698613,2016-04-01,Los Angeles,Apartment,5.288267030694535,96.0
5466,6692488,2016-04-01,Avalon,House,5.703782474656202,100.0
8486,11116110,2016-04-01,Los Angeles,Apartment,4.4998096703302615,92.0
16319,7715456,2016-04-02,Tarzana,Condominium,3.970291913552122,100.0
15111,12972086,2016-04-02,Tarzana,Condominium,3.49650756146648,100.0
17673,14103889,2016-04-02,Long Beach,House,4.219507705176107,100.0
